CD_MUN,NM_MUN,pop_total,pop_urbana,pop_rural,health_e2sfca,education_e2sfca,extension_e2sfca,health_pct,education_pct,extension_pct,composite_pct,quintile,underserved
4102802,Bela Vista do Paraíso,14833.0,14156.0,677.0,0.004990075581892395,0.006941970699526194,0.0,90.47619047619048,4.511278195488721,17.669172932330827,24.185463659147867,2.0,False
4102901,Bituruna,15533.0,10204.0,5329.0,0.0017190836560037842,0.09154854674933004,6.8997484627686214e-06,21.553884711779446,78.94736842105263,43.609022556390975,47.11779448621554,3.0,False
4103008,Boa Esperança,4558.0,4000.0,558.0,0.003147412013303524,0.03828763007832463,0.0,63.65914786967418,36.84210526315789,17.669172932330827,29.07268170426065,2.0,False
4103024,Boa Esperança do Iguaçu,2455.0,1080.0,1375.0,0.001711608545235143,0.07552273821802064,2.690217994387687e-05,20.80200501253133,68.1704260651629,73.93483709273183,60.6516290726817,4.0,False
4103040,Boa Ventura de São Roque,6378.0,2003.0,4375.0,0.0013562452408008615,0.11077810799638493,0.0,9.273182957393484,85.71428571428571,17.669172932330827,24.185463659147867,2.0,False
4103057,Boa Vista da Aparecida,7924.0,5487.0,2437.0,0.0016487326016907072,0.06951179096375452,9.542144572645699e-06,17.543859649122805,64.66165413533834,49.122807017543856,37.84461152882205,2.0,False
4103107,Bocaiúva do Sul,13299.0,7670.0,5629.0,0.001161689775774812,0.1494540126856976,4.22236006392059e-05,4.511278195488721,96.49122807017544,84.9624060150376,77.44360902255639,4.0,False
4103156,Bom Jesus do Sul,3980.0,1496.0,2484.0,0.0015287957146055868,0.05266285793024032,1.5210965021078565e-05,13.784461152882205,51.8796992481203,58.89724310776943,33.20802005012531,2.0,False
4103206,Bom Sucesso,6581.0,5786.0,795.0,0.004394760407024811,0.02539735005058664,1.6206224817352123e-05,85.21303258145363,20.551378446115287,60.902255639097746,64.78696741854637,4.0,False
4103222,Bom Sucesso do Sul,3202.0,1738.0,1464.0,0.0029180431216744808,0.07193828394241128,4.552743462419325e-05,56.390977443609025,66.66666666666666,87.21804511278195,88.22055137844612,5.0,False
4103305,Borrazópolis,7735.0,6587.0,1148.0,0.003048483087548881,0.02955843404459196,0.0,60.150375939849624,25.81453634085213,17.669172932330827,17.167919799498748,1.0,True
4103354,Braganey,4854.0,3299.0,1555.0,0.00250632155821681,0.06973016810592739,9.890620706285939e-06,45.363408521303256,64.91228070175438,50.37593984962406,59.523809523809526,4.0,False
4103370,Brasilândia do Sul,3708.0,3249.0,459.0,0.002756574431407058,0.02557149704581317,0.0,50.6265664160401,21.303258145363408,17.669172932330827,8.646616541353383,,False
4103404,Cafeara,2627.0,2177.0,450.0,0.003921657197254842,0.0025151591815951663,0.0,78.94736842105263,2.506265664160401,17.669172932330827,14.661654135338345,,False
4103453,Cafelândia,18997.0,17160.0,1837.0,0.00339082013798956,0.05533534910851475,1.75536282486763e-05,70.92731829573935,55.639097744360896,62.40601503759399,79.32330827067669,5.0,False
4103479,Cafezal do Sul,4473.0,3686.0,787.0,0.0033591014891402836,0.03693966082625104,2.6885881029908958e-05,69.17293233082707,34.83709273182957,73.68421052631578,72.80701754385966,4.0,False
4103503,Califórnia,8710.0,7442.0,1268.0,0.004342701556481373,0.0404668679722901,1.7602071407941397e-05,84.46115288220551,38.847117794486216,62.907268170426065,77.69423558897243,4.0,False
4103602,Cambará,23212.0,22067.0,1145.0,0.0032415241956884134,0.07091722368326123,0.0,66.41604010025063,65.16290726817043,17.669172932330827,52.88220551378446,3.0,False
4103701,Cambé,107208.0,104725.0,2483.0,0.0064799245744087755,0.025394387929434284,6.590321583492486e-06,97.24310776942356,20.30075187969925,43.10776942355889,59.523809523809526,4.0,False
4103800,Cambira,9460.0,8201.0,1259.0,0.0053637011462013716,0.022840228863324926,9.188760478962229e-06,92.73182957393483,19.047619047619047,48.370927318295735,58.89724310776943,4.0,False
4103909,Campina da Lagoa,15723.0,13772.0,1951.0,0.002229668227777668,0.03681314089262462,0.0,38.095238095238095,34.58646616541353,17.669172932330827,9.774436090225564,1.0,True
4103958,Campina do Simão,3936.0,1546.0,2390.0,0.001342697091620645,0.07557359567817606,1.0089236782003982e-05,8.521303258145362,68.42105263157895,51.37844611528822,35.338345864661655,2.0,False
4104006,Campina Grande do Sul,47825.0,41669.0,6156.0,0.0011370900404206875,0.16049048061688592,3.588202171489813e-05,3.7593984962406015,97.99498746867168,80.45112781954887,75.93984962406014,4.0,False
4104055,Campo Bonito,4027.0,2482.0,1545.0,0.001831731228226706,0.07105028421747582,9.995654266149193e-06,27.56892230576441,65.41353383458647,50.6265664160401,46.365914786967416,3.0,False
4104105,Campo do Tenente,7508.0,4852.0,2656.0,0.0012655804241524175,0.10457278752384178,0.0,6.516290726817042,83.95989974937343,17.669172932330827,20.050125313283207,1.0,True
4104204,Campo Largo,136327.0,121533.0,14794.0,0.0018288529992997384,0.11583192749497973,8.370520617497117e-06,27.06766917293233,86.71679197994987,46.365914786967416,58.64661654135338,4.0,False
4104253,Campo Magro,30160.0,25656.0,4504.0,0.0031946850745592503,0.13113555250238532,9.65509111076405e-06,64.66165413533834,91.97994987468672,49.373433583959894,87.09273182957394,5.0,False
4104303,Campo Mourão,99432.0,96246.0,3186.0,0.003872487645850839,0.07697291036704529,5.597287211620546e-06,77.69423558897243,70.67669172932331,40.852130325814535,79.69924812030075,5.0,False
4104402,Cândido de Abreu,15244.0,5542.0,9702.0,0.001123083581279244,0.11007079392793345,0.0,3.508771929824561,85.21303258145363,17.669172932330827,18.671679197994987,1.0,True
4104428,Candói,14973.0,8323.0,6650.0,0.0014642123034973725,0.04238594631800714,0.0,12.030075187969924,41.10275689223057,17.669172932330827,2.506265664160401,1.0,True
